鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
西屯區,房地(土地+建物)+車位,臺中市西屯區龍門路61~90號,120.75,住,,,1050424,土地3建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0940825,334.64,4,2,4,有,有,33000000,98613,坡道平面,0.0,0,,RPOPMLMJQHLFFCB67CA
西屯區,土地,廣安段151~180地號,269.08,農,,,1050610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11230000,41735,,0.0,0,,RPWQMLNJQHLFFCB68CA
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路31~60號,10.96,住,,,1050609,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010926,114.3,2,2,1,有,有,7300000,63867,坡道機械,12.9,0,,RPXQMLNJQHLFFCB78CA
西屯區,房地(土地+建物)+車位,臺中市西屯區大信街61~90號,12.01,商,,,1050626,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890324,162.99,4,2,2,有,有,10700000,65648,坡道機械,6.86,0,,RPRNMLLKQHLFFCB77CA
南屯區,車位,臺中市西屯區寶山六街1~30號,0.0,,,,1050527,土地0建物0車位1,地下層,十一層,其他,見其他登記事項,鋼筋混凝土造,0830425,14.58,0,0,0,有,有,1100000,,坡道平面,14.58,1100000,,RPSPMLMKQHLFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文山三街121~150號,20.45,住,,,1050620,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010224,144.81,3,2,2,有,有,9000000,62150,坡道平面,0.0,0,,RPQNMLPKQHLFFCB08CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十三街1~30號,18.62,住,,,1050608,土地1建物2車位1,二層,七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810602,108.16,3,2,2,有,有,5900000,54544,升降機械,0.0,0,,RPPNMLQKQHLFFCB08CA
后里區,土地,文明段691~720地號,4.07,住,,,1050419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,134680,33091,,0.0,0,向政府機關承購之案件。,RPRNMLTKPHLFFAL66CA
后里區,土地,四塊厝段391~420地號,353.04,,特定農業區,農牧用地,1050627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1214800,3441,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLTKPHLFFAL17CA
豐原區,土地,萬年段631~660地號,101.0,住,,,1050625,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,44554,,0.0,0,二親等間買賣。,RPWNMLLLPHLFFAL09CA
神岡區,土地,厚生段661~690地號,9.48,住,,,1050613,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,415793,43860,,0.0,0,,RPPNMLOLPHLFFAL68CA
神岡區,土地,厚生段661~690地號,8.28,住,,,1050613,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,363161,43860,,0.0,0,,RPQNMLOLPHLFFAL78CA
神岡區,房地(土地+建物),臺中市神岡區五權路88巷31~60號,77.0,住,,,1050616,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701121,125.95,3,1,3,有,無,3200000,25407,,0.0,0,本件買賣雙方係親胞兄弟關係，房屋有增建三樓，鐵架造,RPROMLQLPHLFFAL56CA
神岡區,土地,神林段61~90地號,10.95,住,,,1050626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,21918,,0.0,0,,RPWNMLPJQHLFFAL76CA
豐原區,房地(土地+建物),臺中市豐原區豐勢路二段301~330號,72.8,住,,,1050627,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041125,205.02,4,3,4,有,無,15000000,73164,,0.0,0,建物格局~一樓店鋪,RPQOMLKKQHLFFAL48CA
大安區,房地(土地+建物),臺中市大安區中山北路89巷31~60號,63.0,,鄉村區,乙種建築用地,1050706,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0670125,143.18,3,2,2,有,無,1800000,12572,,0.0,0,,RPSNMLLKQHLFFBL78CA
沙鹿區,土地,中清段691~720地號,1523.52,農,,,1050604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27650000,18149,,0.0,0,,RPXNMLLLPHLFFCL76CA
清水區,房地(土地+建物),臺中市清水區新興路1~30號,268.0,住,,,1050630,土地4建物1車位0,全,二層,透天厝,見其他登記事項,見其他登記事項,0640705,89.04,5,3,3,有,無,5431609,61002,,0.0,0,,RPTOMLMLPHLFFCL56CA
沙鹿區,房地(土地+建物),臺中市沙鹿區北勢里北中五街1~30號,115.94,住,,,1050629,土地6建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1030903,273.33,5,2,3,有,有,16420000,60074,,0.0,0,,RPSNMLQLPHLFFCL76CA
沙鹿區,房地(土地+建物),臺中市沙鹿區南斗路31巷50弄1~30號,106.97,住,,,1050703,土地5建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040612,127.09,4,3,3,有,有,8600000,67669,,0.0,0,,RPUNMLQLPHLFFCL96CA
沙鹿區,房地(土地+建物),臺中市沙鹿區南斗路31巷50弄1~30號,108.33,住,,,1050612,土地5建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040612,127.51,3,3,3,有,有,9500000,74504,,0.0,0,,RPVNMLQLPHLFFCL07CA
沙鹿區,土地,慶安段1201~1230地號,35.83,其他,,,1050628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,444340,12401,,0.0,0,,RPPNMLQLPHLFFCL09CA
沙鹿區,土地,竹林段竹林小段691~720地號,1101.22,其他,,,1050624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4996800,4538,,0.0,0,親友間之交易。,RPTNMLRLPHLFFCL96CA
沙鹿區,房地(土地+建物),臺中市沙鹿區正英路361~390號,113.0,住,,,1050609,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0940418,223.61,5,2,3,有,無,9800000,43826,,0.0,0,,RPPNMLSLPHLFFCL66CA
清水區,房地(土地+建物)+車位,臺中市清水區仁愛路61~90號,25.72,住,,,1050617,土地3建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0861118,122.12,3,2,1,有,有,2850000,23338,坡道平面,33.62,0,,RPWNMLPJQHLFFCL96CA
梧棲區,房地(土地+建物),臺中市梧棲區四維中路331~360號,16.55,商,,,1050622,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821017,154.01999999999998,3,2,2,有,有,3060000,19868,,0.0,0,,RPSNMLTJQHLFFCL96CA
東勢區,房地(土地+建物),臺中市東勢區文昌前街雪山莊31~60號,105.57,住,,,1050503,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0610320,143.57,4,2,2,有,無,3800000,26468,,0.0,0,,RPQNMLTKPHLFFEL96CA
新社區,土地,食水嵙段661~690地號,82.65,,山坡地保育區,農牧用地,1050629,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,12099,,0.0,0,,RPRNMLTKPHLFFEL07CA
東勢區,土地,東勢段石角小段2341~2370地號,2600.0,,山坡地保育區,農牧用地,1050618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3060000,1177,,0.0,0,,RPRNMLKLPHLFFEL88CA
新社區,土地,三友部段1~30地號,25937.0,,山坡地保育區,農牧用地,1050629,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21000000,810,,0.0,0,,RPPNMLLLPHLFFEL78CA
新社區,土地,七分段水井子小段1~30地號,105.0,農,,,1040825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,5714,,0.0,0,,RPQNMLMLPHLFFEL98CA
東勢區,土地,詒新段691~720地號,425.15,,特定農業區,農牧用地,1050620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1150000,2705,,0.0,0,,RPRNMLLKQHLFFEL98CA
潭子區,房地(土地+建物),臺中市潭子區圓通南路72巷1~30號,13.12,住,,,1050626,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820611,90.86,3,2,2,有,有,4030000,44354,,0.0,0,,RPSOMLSKPHLFFFL27CA
潭子區,土地,復興段151~180地號,108.58,住,,,1050429,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7450000,68613,,0.0,0,(包含)公共設施保留地之交易。,RPQNMLKLPHLFFFL88CA
潭子區,房地(土地+建物),臺中市潭子區雅豐街110巷1~30號,24.47,住,,,1050516,土地1建物1車位0,一層，二層,十層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0850124,142.61,2,2,2,有,有,5200000,36463,,0.0,0,,RPQNMLLLPHLFFFL98CA
潭子區,土地,甘潭段121~150地號,123.44,住,,,1050630,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,32404,,0.0,0,,RPSNMLLLPHLFFFL56CA
潭子區,房地(土地+建物),臺中市潭子區中山路一段7巷1~30號,7.36,住,,,1040310,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831205,81.25,2,2,1,有,有,2750000,33846,,0.0,0,,RPSNMLMLPHLFFFL66CA
大雅區,土地,上楓段1471~1500地號,979.0,農,,,1050614,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14929750,15250,,0.0,0,,RPSNMLPLPHLFFFL96CA
潭子區,土地,東寶六段631~660地號,105.06,農,,,1050701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1838550,17500,,0.0,0,,RPTNMLPLPHLFFFL07CA
大雅區,土地,馬岡段991~1020地號,1672.0,農,,,1050622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33381480,19965,,0.0,0,,RPWNMLPLPHLFFFL37CA
潭子區,房地(土地+建物),臺中市潭子區潭富路二段91~120號,132.95,農,,,1050627,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620103,156.6,2,2,1,有,無,9500000,60664,,0.0,0,,RPROMLRLPHLFFFL17CA
潭子區,房地(土地+建物)+車位,臺中市潭子區得天南街1~30號,7.97,住,,,1050505,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821029,63.42,1,1,1,有,有,2200000,34689,升降機械,0.0,200000,,RPQNMLLJQHLFFFL88CA
潭子區,房地(土地+建物)+車位,臺中市潭子區中山路一段61~90號,18.51,住,,,1050628,土地1建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031222,195.98000000000002,4,2,2,有,有,11000000,56128,坡道平面,18.69,0,,RPUOMLMJQHLFFFL86CA
潭子區,房地(土地+建物),臺中市潭子區大德北路35巷1~30號,176.11,住,,,1050619,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0830811,375.34,7,2,4,有,無,17500000,46624,,0.0,0,,RPSNMLOJQHLFFFL76CA
潭子區,房地(土地+建物),臺中市潭子區大通街93巷75弄1~30號,83.66,住,,,1050521,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700528,119.05,5,3,2,有,無,8500000,71399,,0.0,0,含增建或未登記建物。,RPXNMLOJQHLFFFL27CA
大雅區,房地(土地+建物),臺中市大雅區民生路一段192巷15弄1~30號,171.64,住,,,1050615,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1050106,409.03,6,3,6,有,無,26000000,63565,,0.0,0,,RPWNMLLJQHLFFFL86CA
大雅區,房地(土地+建物),臺中市大雅區民生路一段192巷15弄1~30號,170.55,住,,,1050615,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1050106,409.03,6,3,6,有,無,25500000,62343,,0.0,0,,RPOOMLLJQHLFFFL78CA
大雅區,房地(土地+建物)+車位,臺中市大雅區前村路1~30號,138.0,住,,,1031114,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041020,317.18,4,2,5,有,無,23600000,74406,一樓平面,0.0,0,,RPQNMLNJQHLFFFL09CA
大雅區,房地(土地+建物),臺中市大雅區六寶里中清路四段773巷1~30號,79.0,住,,,1050622,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840117,166.47,6,3,3,有,無,8800000,52862,,0.0,0,,RPRNMLPLPHLFFFL86CA
大雅區,房地(土地+建物),臺中市大雅區民權街146巷1~30號,76.0,住,,,1050625,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050129,176.3,4,3,3,有,無,12880000,73057,,0.0,0,,RPVNMLRLPHLFFFL47CA
大雅區,房地(土地+建物),臺中市大雅區民權街146巷1~30號,76.0,住,,,1050625,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050129,176.3,4,3,3,有,無,12880000,73057,,0.0,0,,RPXNMLRLPHLFFFL67CA
潭子區,土地,聚興段121~150地號,784.01,,山坡地保育區,丁種建築用地,1050628,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6600000,8418,,0.0,0,,RPXNMLMLPHLFFFL17CA
潭子區,土地,嘉豐段421~450地號,80.28,農,,,1050624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1746893,21760,,0.0,0,向政府機關承購之案件。,RPVNMLLLPHLFFFL86CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區向上路六段751~780號,30.14,住,,,1050628,土地2建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010312,136.39,3,2,2,有,有,5700000,41792,坡道平面,0.0,0,,RPSNMLPKQHLFFCL66CA
梧棲區,房地(土地+建物),臺中市梧棲區自強三街12巷16弄1~30號,65.0,住,,,1050622,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0740211,130.12,4,2,3,有,無,5300000,40732,,0.0,0,含增建或未登記建物。,RPTNMLPKQHLFFCL76CA
沙鹿區,土地,成衣段121~150地號,202.18,住,,,1050628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13455200,66551,,0.0,0,,RPWNMLTJQHLFFCL37CA
沙鹿區,土地,中清段841~870地號,17.46,農,,,1050530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,792000,45361,,0.0,0,畸零地或有合併使用之交易。,RPUNMLSLPHLFFCL17CA
沙鹿區,房地(土地+建物),臺中市沙鹿區賢義街81巷1~30號,85.1,住,,,1050625,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0971001,215.47,4,2,4,有,無,11550000,53604,,0.0,0,,RPPPMLPLPHLFFCL56CA
清水區,房地(土地+建物),臺中市清水區中興街91~120號,17.86,住,,,1050626,土地3建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0671123,123.44,3,2,1,有,無,3300000,26734,,0.0,0,,RPXOMLLLPHLFFCL86CA
沙鹿區,房地(土地+建物),臺中市沙鹿區六路六街20巷1~30號,59.79,住,,,1050629,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971021,126.56,6,0,6,有,有,4750000,37532,,0.0,0,,RPQNMLPLPHLFFCL09CA
沙鹿區,土地,公館北段331~360地號,13.04,住,,,1050622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,256000,19632,,0.0,0,,RPOOMLLLPHLFFCL58CA
清水區,房地(土地+建物),臺中市清水區民治東路270巷1~30號,98.0,住,,,1050628,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0780901,133.92,3,2,2,有,無,5000000,37336,,0.0,0,,RPPNMLKLPHLFFCL48CA
清水區,土地,楊厝段331~360地號,113.72,農,,,1050618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,703808,6189,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLKLPHLFFCL68CA
梧棲區,房地(土地+建物),臺中市梧棲區立德街1~30號,108.0,住,,,1050705,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040914,232.22,5,3,3,有,無,15000000,64594,,0.0,0,,RPPNMLLLPHLFFCL58CA
大安區,土地,松子�鴐q31~60地號,26.0,,,,1050701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,314600,12100,,0.0,0,買受人共4人。畸零地或有合併使用之交易。,RPQNMLNKQHLFFBL78CA
大甲區,土地,順天段31~60地號,78.0,住,,,1050509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2830000,36282,,0.0,0,親友、員工或其他特殊關係間之交易。含未登記建物(建物款新台幣壹拾萬元整),RPQNMLQLPHLFFBL09CA
豐原區,房地(土地+建物),臺中市豐原區中陽路439巷5弄1~30號,102.99,住,,,1050513,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040430,342.1,6,2,6,有,無,25000000,73078,,0.0,0,,RPPNMLSJQHLFFAL98CA
大甲區,房地(土地+建物),臺中市大甲區文昌街61~90號,27.5,住,,,1050627,土地4建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820805,151.28,3,1,2,有,無,4200000,27763,,0.0,0,,RPPNMLKLPHLFFBL38CA
外埔區,土地,內水尾段1~30地號,103.33,,特定農業區,甲種建築用地,1030627,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3980000,38517,,0.0,0,合建分售.因建物中途變更起造人.只辦理土地移轉登記.,RPVNMLLLPHLFFBL09CA
大甲區,房地(土地+建物),臺中市大甲區長壽路1~30號,94.9,,特定農業區,甲種建築用地,1050621,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040115,192.82,4,1,4,有,無,6300000,32673,,0.0,0,,RPSNMLPLPHLFFBL56CA
豐原區,土地,順豐段571~600地號,52.57,農,,,1050706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,49458,,0.0,0,,RPRNMLOJQHLFFAL78CA
后里區,土地,公安段271~300地號,13.83,住,,,1050623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,36153,,0.0,0,1.朋友關係。2.增值稅新台幣117019元，二分之一由買方負擔。,RPSNMLPJQHLFFAL98CA
后里區,土地,后義段691~720地號,104.49,住,,,1050625,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5057316,48400,,0.0,0,,RPRNMLPLPHLFFAL98CA
豐原區,房地(土地+建物),臺中市豐原區大明路241~270號,109.94,住,,,1050426,土地2建物1車位0,一層，二層，三層，四層，騎樓，見其他登記事項,四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1030711,269.72,4,2,6,有,無,29000000,107519,,0.0,0,,RPUNMLPLPHLFFAL66CA
豐原區,房地(土地+建物),臺中市豐原區中山路601~630號,16.5,住,,,1050607,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020730,89.09,2,1,1,有,有,5350000,60052,,0.0,0,,RPXNMLLLPHLFFAL56CA
豐原區,土地,永豐段61~90地號,65.72,農,,,1050719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2385792,36302,,0.0,0,"含地上未辦保存建物,2個稅籍編號",RPTNMLMLPHLFFAL88CA
豐原區,房地(土地+建物),臺中市豐原區瑞安街151~180號,17.42,住,,,1050522,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850216,95.30000000000001,2,2,1,有,有,3640000,38195,,0.0,0,,RPPNMLLLPHLFFAL38CA
神岡區,土地,下溪洲段後壁厝小段91~120地號,1118.0,,特定農業區,農牧用地,1050622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12344000,11041,,0.0,0,,RPRNMLKLPHLFFAL48CA
南屯區,房地(土地+建物),臺中市南屯區黎明東街61~90號,37.68,住,,,1050622,土地1建物3車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950222,382.90999999999997,0,0,0,無,有,33800000,88271,,0.0,0,,RPRPMLMKQHLFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區甘肅路一段91~120號,19.54,住,,,1050621,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881217,148.42000000000002,3,2,2,有,有,7880000,53093,坡道平面,12.95,0,,RPTNMLRKQHLFFCB58CA
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路1~30號,20.76,商,,,1050514,土地1建物1車位2,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001117,205.61,4,2,2,有,有,10300000,50095,坡道平面,74.98,0,,RPXNMLPJQHLFFCB68CA
